id,order_id,invoice_number,issued_at,due_at,paid_at,total_amount,status
900738,1253,INV-00900738,2023-12-17 19:14:35,2024-01-16 19:14:35,2024-01-02 19:14:35,573.56,paid
900739,843,INV-00900739,2023-05-20 22:19:35,2023-06-19 22:19:35,2023-06-10 22:19:35,1578.05,paid
900740,1443,INV-00900740,2023-01-18 04:53:32,2023-02-17 04:53:32,,4889.7,issued
900741,1372,INV-00900741,2023-07-11 05:06:01,2023-08-10 05:06:01,2023-08-03 05:06:01,3095.01,paid
900742,887,INV-00900742,2023-01-27 14:56:59,2023-02-26 14:56:59,2023-02-18 14:56:59,3384.71,paid
900743,789,INV-00900743,2023-10-16 03:40:17,2023-11-15 03:40:17,,68.11,issued
900744,1914,INV-00900744,2023-10-12 05:35:35,2023-11-11 05:35:35,,4348.38,overdue
900745,154,INV-00900745,2023-04-24 12:19:34,2023-05-24 12:19:34,2023-05-03 12:19:34,261.25,paid
900746,457,INV-00900746,2023-03-25 00:34:40,2023-04-24 00:34:40,2023-04-02 00:34:40,403.36,paid
900747,910,INV-00900747,2023-03-13 07:41:07,2023-04-12 07:41:07,2023-03-29 07:41:07,2240.87,paid
900748,244,INV-00900748,2023-04-21 00:12:42,2023-05-21 00:12:42,2023-05-04 00:12:42,2067.57,paid
900749,1142,INV-00900749,2023-03-25 23:59:38,2023-04-24 23:59:38,,4451.65,overdue
900750,1152,INV-00900750,2023-09-17 00:10:01,2023-10-17 00:10:01,2023-09-28 00:10:01,1823.08,paid
900751,112,INV-00900751,2023-09-08 07:27:14,2023-10-08 07:27:14,2023-10-03 07:27:14,3102.59,paid
900752,969,INV-00900752,2023-01-29 10:46:23,2023-02-28 10:46:23,2023-02-02 10:46:23,496.21,paid
900753,1350,INV-00900753,2023-09-09 23:55:13,2023-10-09 23:55:13,2023-09-30 23:55:13,4822.52,paid
900754,598,INV-00900754,2023-03-26 04:59:43,2023-04-25 04:59:43,2023-03-30 04:59:43,238.43,paid
900755,337,INV-00900755,2023-04-23 18:53:12,2023-05-23 18:53:12,,543.74,overdue
900756,1252,INV-00900756,2023-09-22 17:10:19,2023-10-22 17:10:19,2023-10-05 17:10:19,1085.79,paid
900757,1689,INV-00900757,2023-09-25 11:41:47,2023-10-25 11:41:47,2023-10-09 11:41:47,242.04,paid
900758,1297,INV-00900758,2023-01-21 02:33:44,2023-02-20 02:33:44,2023-02-05 02:33:44,2292.37,paid
900759,1207,INV-00900759,2023-04-17 19:05:53,2023-05-17 19:05:53,,2656.52,issued
900760,100,INV-00900760,2023-03-23 08:14:31,2023-04-22 08:14:31,,4622.61,overdue
900761,1600,INV-00900761,2023-10-02 02:56:08,2023-11-01 02:56:08,2023-10-07 02:56:08,526.73,paid
900762,1347,INV-00900762,2023-02-27 01:55:50,2023-03-29 01:55:50,,2099.14,overdue
900763,1248,INV-00900763,2023-01-11 14:57:43,2023-02-10 14:57:43,2023-01-22 14:57:43,4852.75,paid
900764,928,INV-00900764,2023-10-24 18:58:09,2023-11-23 18:58:09,2023-11-16 18:58:09,4433.32,paid
900765,1050,INV-00900765,2023-07-31 04:03:18,2023-08-30 04:03:18,,1012.44,issued
900766,1279,INV-00900766,2022-12-31 13:25:14,2023-01-30 13:25:14,2023-01-22 13:25:14,672.03,paid
900767,1455,INV-00900767,2023-02-02 17:31:34,2023-03-04 17:31:34,2023-02-25 17:31:34,3188.02,paid
900768,1455,INV-00900768,2023-11-02 11:10:32,2023-12-02 11:10:32,2023-11-21 11:10:32,2857.48,paid
900769,1367,INV-00900769,2023-01-02 08:48:01,2023-02-01 08:48:01,2023-01-20 08:48:01,1436.78,paid
900770,1736,INV-00900770,2023-05-29 23:32:07,2023-06-28 23:32:07,2023-05-30 23:32:07,1910.54,paid
900771,109,INV-00900771,2023-01-22 21:56:21,2023-02-21 21:56:21,2023-02-16 21:56:21,3929.81,paid
900772,587,INV-00900772,2023-01-16 14:52:39,2023-02-15 14:52:39,2023-01-18 14:52:39,3456.07,paid
900773,605,INV-00900773,2023-09-18 04:17:48,2023-10-18 04:17:48,2023-10-03 04:17:48,521.38,paid
900774,1778,INV-00900774,2023-01-20 03:32:33,2023-02-19 03:32:33,,1195.6,overdue
900775,1607,INV-00900775,2023-01-09 13:31:39,2023-02-08 13:31:39,2023-01-11 13:31:39,4633.16,paid
900776,794,INV-00900776,2023-06-01 12:37:00,2023-07-01 12:37:00,,74.7,issued
900777,515,INV-00900777,2023-09-19 01:24:22,2023-10-19 01:24:22,,4151.62,overdue
900778,1867,INV-00900778,2023-02-10 00:25:14,2023-03-12 00:25:14,2023-03-01 00:25:14,2737.61,paid
900779,1236,INV-00900779,2023-09-22 16:57:18,2023-10-22 16:57:18,2023-09-28 16:57:18,4917.43,paid
900780,153,INV-00900780,2023-09-27 17:40:21,2023-10-27 17:40:21,2023-10-01 17:40:21,1892.22,paid
900781,878,INV-00900781,2023-08-11 03:44:06,2023-09-10 03:44:06,2023-08-17 03:44:06,2924.09,paid
900782,523,INV-00900782,2023-12-29 11:57:53,2024-01-28 11:57:53,2024-01-03 11:57:53,209.3,paid
900783,1902,INV-00900783,2023-07-19 02:16:06,2023-08-18 02:16:06,2023-08-09 02:16:06,3081.89,paid
900784,1356,INV-00900784,2023-07-30 06:08:23,2023-08-29 06:08:23,,373.68,overdue
900785,1450,INV-00900785,2023-07-22 04:52:16,2023-08-21 04:52:16,2023-07-28 04:52:16,2607.83,paid
900786,1611,INV-00900786,2023-04-17 18:11:51,2023-05-17 18:11:51,2023-05-05 18:11:51,2023.05,paid
900787,716,INV-00900787,2023-09-09 16:13:56,2023-10-09 16:13:56,2023-09-20 16:13:56,1810.38,paid
900788,448,INV-00900788,2023-02-18 04:41:07,2023-03-20 04:41:07,2023-03-08 04:41:07,4120.21,paid
900789,1330,INV-00900789,2023-12-27 19:49:24,2024-01-26 19:49:24,2024-01-11 19:49:24,1209.34,paid
900790,1316,INV-00900790,2023-02-20 01:23:08,2023-03-22 01:23:08,2023-02-22 01:23:08,3415.93,paid
900791,658,INV-00900791,2023-06-19 19:52:20,2023-07-19 19:52:20,2023-07-07 19:52:20,3622.64,paid
900792,51,INV-00900792,2023-04-11 10:20:54,2023-05-11 10:20:54,2023-04-28 10:20:54,2233.33,paid
900793,90,INV-00900793,2023-08-02 00:16:43,2023-09-01 00:16:43,2023-08-19 00:16:43,420.9,paid
900794,197,INV-00900794,2023-10-07 04:24:47,2023-11-06 04:24:47,2023-10-28 04:24:47,336.7,paid
900795,1373,INV-00900795,2023-02-12 16:14:19,2023-03-14 16:14:19,,4179.97,overdue
900796,422,INV-00900796,2023-03-31 08:09:13,2023-04-30 08:09:13,2023-04-03 08:09:13,3736.99,paid
900797,315,INV-00900797,2023-12-19 07:16:49,2024-01-18 07:16:49,2023-12-21 07:16:49,446.73,paid
900798,112,INV-00900798,2023-10-01 14:49:42,2023-10-31 14:49:42,2023-10-20 14:49:42,4109.88,paid
900799,1866,INV-00900799,2023-08-21 09:09:31,2023-09-20 09:09:31,2023-09-11 09:09:31,2028.2,paid
900800,648,INV-00900800,2023-12-23 09:49:08,2024-01-22 09:49:08,2024-01-10 09:49:08,39.44,paid
900801,1476,INV-00900801,2023-02-18 21:41:52,2023-03-20 21:41:52,,3507.4,issued
900802,149,INV-00900802,2023-07-01 05:41:33,2023-07-31 05:41:33,2023-07-23 05:41:33,1513.74,paid
900803,178,INV-00900803,2023-08-09 08:03:53,2023-09-08 08:03:53,2023-08-31 08:03:53,163.79,paid
900804,321,INV-00900804,2023-04-02 15:59:42,2023-05-02 15:59:42,2023-04-15 15:59:42,3985.88,paid
900805,1740,INV-00900805,2023-03-27 13:15:37,2023-04-26 13:15:37,,1497.3,issued
900806,1817,INV-00900806,2023-02-03 10:24:54,2023-03-05 10:24:54,,2772.09,issued
900807,1137,INV-00900807,2023-10-20 19:30:48,2023-11-19 19:30:48,2023-11-08 19:30:48,2987.31,paid
900808,1101,INV-00900808,2023-03-26 20:54:03,2023-04-25 20:54:03,2023-04-19 20:54:03,3709.74,paid
900809,1487,INV-00900809,2023-07-08 16:17:28,2023-08-07 16:17:28,2023-07-29 16:17:28,4258.78,paid
900810,292,INV-00900810,2023-10-10 17:18:04,2023-11-09 17:18:04,2023-10-19 17:18:04,979.69,paid
900811,372,INV-00900811,2023-01-22 03:20:44,2023-02-21 03:20:44,,3226.93,overdue
900812,150,INV-00900812,2023-08-05 21:32:51,2023-09-04 21:32:51,2023-08-12 21:32:51,3630.69,paid
900813,998,INV-00900813,2023-07-15 10:59:50,2023-08-14 10:59:50,2023-08-05 10:59:50,1180.32,paid
900814,584,INV-00900814,2023-02-17 21:27:31,2023-03-19 21:27:31,,2434.45,overdue
900815,673,INV-00900815,2023-02-19 12:52:15,2023-03-21 12:52:15,2023-02-24 12:52:15,2832.1,paid
900816,747,INV-00900816,2023-07-23 08:24:21,2023-08-22 08:24:21,2023-08-03 08:24:21,1238.41,paid
900817,454,INV-00900817,2023-01-01 00:40:05,2023-01-31 00:40:05,2023-01-13 00:40:05,680.19,paid
900818,1502,INV-00900818,2023-07-15 06:31:32,2023-08-14 06:31:32,2023-07-27 06:31:32,3876.09,paid
900819,998,INV-00900819,2023-03-24 20:02:16,2023-04-23 20:02:16,2023-04-13 20:02:16,419.05,paid
900820,575,INV-00900820,2023-10-21 04:23:23,2023-11-20 04:23:23,2023-11-14 04:23:23,4432.82,paid
900821,157,INV-00900821,2023-11-23 23:19:19,2023-12-23 23:19:19,,4065.09,issued
900822,1186,INV-00900822,2023-06-07 02:31:03,2023-07-07 02:31:03,2023-06-09 02:31:03,2762.45,paid
900823,1114,INV-00900823,2023-03-30 06:48:41,2023-04-29 06:48:41,2023-04-04 06:48:41,1835.43,paid
900824,458,INV-00900824,2023-03-05 13:24:19,2023-04-04 13:24:19,2023-03-22 13:24:19,2556.96,paid
900825,813,INV-00900825,2023-06-28 05:43:00,2023-07-28 05:43:00,2023-07-06 05:43:00,4241.43,paid
900826,1652,INV-00900826,2023-02-20 17:57:43,2023-03-22 17:57:43,,2236.64,issued
900827,367,INV-00900827,2023-03-17 03:23:58,2023-04-16 03:23:58,2023-03-22 03:23:58,3682.24,paid
900828,991,INV-00900828,2023-07-01 22:31:43,2023-07-31 22:31:43,2023-07-17 22:31:43,1166.43,paid
900829,542,INV-00900829,2023-06-25 15:28:47,2023-07-25 15:28:47,2023-07-02 15:28:47,2594.25,paid
900830,1621,INV-00900830,2023-06-30 09:52:12,2023-07-30 09:52:12,2023-07-15 09:52:12,4408.94,paid
900831,82,INV-00900831,2023-02-02 12:12:04,2023-03-04 12:12:04,2023-02-19 12:12:04,3171.5,paid
900832,561,INV-00900832,2023-08-19 02:55:58,2023-09-18 02:55:58,2023-08-25 02:55:58,1889.53,paid
900833,776,INV-00900833,2023-06-27 02:36:12,2023-07-27 02:36:12,2023-06-30 02:36:12,2588.15,paid
900834,771,INV-00900834,2023-09-08 05:11:59,2023-10-08 05:11:59,2023-09-20 05:11:59,2439.44,paid
900835,988,INV-00900835,2023-02-25 23:45:36,2023-03-27 23:45:36,2023-03-02 23:45:36,2205.09,paid
900836,472,INV-00900836,2023-11-22 05:15:59,2023-12-22 05:15:59,2023-11-29 05:15:59,759.7,paid
900837,323,INV-00900837,2023-06-29 02:04:52,2023-07-29 02:04:52,2023-07-03 02:04:52,3308.94,paid
900838,850,INV-00900838,2023-07-15 19:52:25,2023-08-14 19:52:25,2023-07-31 19:52:25,2400.32,paid
900839,1210,INV-00900839,2023-10-10 00:26:03,2023-11-09 00:26:03,,1225.91,issued
900840,262,INV-00900840,2023-03-13 02:26:00,2023-04-12 02:26:00,2023-04-03 02:26:00,2568.09,paid
900841,1825,INV-00900841,2023-03-13 18:39:11,2023-04-12 18:39:11,2023-03-22 18:39:11,4613.01,paid
900842,1059,INV-00900842,2023-06-07 02:10:42,2023-07-07 02:10:42,,4393.76,issued
900843,1491,INV-00900843,2023-01-27 13:40:48,2023-02-26 13:40:48,,2251.52,issued
900844,966,INV-00900844,2023-04-29 17:47:24,2023-05-29 17:47:24,2023-05-13 17:47:24,3008.19,paid
900845,1628,INV-00900845,2023-03-08 17:22:41,2023-04-07 17:22:41,2023-03-25 17:22:41,1329.96,paid
900846,1484,INV-00900846,2023-01-14 11:31:26,2023-02-13 11:31:26,,1156.77,issued
900847,790,INV-00900847,2023-10-25 20:02:50,2023-11-24 20:02:50,2023-11-11 20:02:50,4299.36,paid
900848,1033,INV-00900848,2023-01-15 08:42:57,2023-02-14 08:42:57,,895.34,issued
900849,1847,INV-00900849,2023-02-20 02:09:42,2023-03-22 02:09:42,2023-03-10 02:09:42,2521.61,paid
900850,241,INV-00900850,2023-11-14 06:26:32,2023-12-14 06:26:32,2023-12-04 06:26:32,2701.04,paid
900851,3,INV-00900851,2023-01-18 00:21:44,2023-02-17 00:21:44,2023-02-01 00:21:44,1858.18,paid
900852,89,INV-00900852,2023-01-08 04:42:36,2023-02-07 04:42:36,2023-01-24 04:42:36,3949.88,paid
900853,781,INV-00900853,2023-07-05 02:33:13,2023-08-04 02:33:13,,2133.19,issued
900854,522,INV-00900854,2023-05-01 15:32:05,2023-05-31 15:32:05,,1423.5,issued
900855,1796,INV-00900855,2023-03-28 09:07:18,2023-04-27 09:07:18,2023-03-29 09:07:18,3548.65,paid
900856,1617,INV-00900856,2023-12-28 02:57:23,2024-01-27 02:57:23,2024-01-14 02:57:23,45.9,paid
900857,1341,INV-00900857,2023-09-17 12:29:55,2023-10-17 12:29:55,2023-09-21 12:29:55,782.35,paid
900858,1335,INV-00900858,2023-03-07 14:45:56,2023-04-06 14:45:56,2023-03-25 14:45:56,2123.57,paid
900859,749,INV-00900859,2023-02-21 13:58:02,2023-03-23 13:58:02,,3777.31,overdue
900860,847,INV-00900860,2023-03-24 03:42:00,2023-04-23 03:42:00,2023-04-05 03:42:00,2799.88,paid
900861,991,INV-00900861,2023-08-24 12:50:07,2023-09-23 12:50:07,2023-09-18 12:50:07,3530.42,paid
900862,1507,INV-00900862,2023-10-22 19:39:52,2023-11-21 19:39:52,2023-11-06 19:39:52,3917.72,paid
900863,1945,INV-00900863,2023-10-10 20:20:57,2023-11-09 20:20:57,2023-10-23 20:20:57,3932.54,paid
900864,1641,INV-00900864,2023-03-25 01:38:39,2023-04-24 01:38:39,2023-04-17 01:38:39,269.74,paid
900865,797,INV-00900865,2023-02-09 23:48:27,2023-03-11 23:48:27,,2363.63,issued
900866,1230,INV-00900866,2023-05-23 20:47:28,2023-06-22 20:47:28,2023-05-31 20:47:28,1860.47,paid
900867,1248,INV-00900867,2023-12-12 10:00:26,2024-01-11 10:00:26,,3073.69,overdue
900868,1068,INV-00900868,2023-08-07 02:14:49,2023-09-06 02:14:49,2023-09-01 02:14:49,4102.94,paid
900869,1312,INV-00900869,2023-04-22 08:01:04,2023-05-22 08:01:04,2023-05-14 08:01:04,4654.48,paid
900870,1062,INV-00900870,2023-08-07 16:54:35,2023-09-06 16:54:35,2023-08-27 16:54:35,2557.63,paid
900871,1431,INV-00900871,2023-09-04 01:36:06,2023-10-04 01:36:06,2023-09-06 01:36:06,1805.1,paid
900872,1342,INV-00900872,2023-12-31 18:16:04,2024-01-30 18:16:04,2024-01-09 18:16:04,3900.57,paid
900873,724,INV-00900873,2023-01-23 09:36:48,2023-02-22 09:36:48,2023-01-30 09:36:48,2593.54,paid
900874,1510,INV-00900874,2023-01-05 21:30:07,2023-02-04 21:30:07,,3633.43,overdue
900875,1146,INV-00900875,2023-03-08 11:19:35,2023-04-07 11:19:35,2023-03-17 11:19:35,1139.21,paid
900876,1973,INV-00900876,2023-09-23 07:26:34,2023-10-23 07:26:34,,1312.93,issued
900877,834,INV-00900877,2023-04-16 20:07:26,2023-05-16 20:07:26,2023-05-03 20:07:26,1478.32,paid
900878,1940,INV-00900878,2023-11-02 05:18:43,2023-12-02 05:18:43,,3474.02,overdue
900879,1979,INV-00900879,2023-06-21 03:29:45,2023-07-21 03:29:45,2023-06-29 03:29:45,3789.79,paid
900880,1969,INV-00900880,2023-05-11 07:13:33,2023-06-10 07:13:33,,2415.03,issued
900881,529,INV-00900881,2023-11-27 10:04:03,2023-12-27 10:04:03,2023-12-05 10:04:03,3387.8,paid
900882,471,INV-00900882,2023-07-23 08:59:03,2023-08-22 08:59:03,,3507.08,issued
900883,540,INV-00900883,2023-08-26 13:32:25,2023-09-25 13:32:25,2023-09-17 13:32:25,3746.45,paid
900884,701,INV-00900884,2023-11-23 03:48:34,2023-12-23 03:48:34,,1576.23,overdue
900885,448,INV-00900885,2023-03-13 14:12:12,2023-04-12 14:12:12,2023-04-06 14:12:12,3418.71,paid
900886,1864,INV-00900886,2023-09-25 05:49:56,2023-10-25 05:49:56,2023-10-03 05:49:56,3679.79,paid
900887,1788,INV-00900887,2023-08-18 16:28:18,2023-09-17 16:28:18,2023-08-26 16:28:18,4183.31,paid
900888,730,INV-00900888,2023-10-13 20:06:57,2023-11-12 20:06:57,2023-10-16 20:06:57,3382.3,paid
900889,1359,INV-00900889,2023-04-23 01:39:05,2023-05-23 01:39:05,2023-05-11 01:39:05,4790.39,paid
900890,1737,INV-00900890,2023-04-29 10:29:07,2023-05-29 10:29:07,2023-05-15 10:29:07,4491.62,paid
900891,1805,INV-00900891,2023-03-12 13:59:51,2023-04-11 13:59:51,2023-04-06 13:59:51,4580.87,paid
900892,574,INV-00900892,2023-06-11 15:54:50,2023-07-11 15:54:50,,280.2,issued
900893,1637,INV-00900893,2023-05-29 06:35:06,2023-06-28 06:35:06,,2517.35,issued
900894,807,INV-00900894,2023-01-14 17:38:09,2023-02-13 17:38:09,2023-01-18 17:38:09,3494.24,paid
900895,943,INV-00900895,2023-07-23 23:41:37,2023-08-22 23:41:37,2023-07-30 23:41:37,1903.35,paid
900896,207,INV-00900896,2023-07-18 10:50:05,2023-08-17 10:50:05,2023-07-27 10:50:05,943.89,paid
900897,539,INV-00900897,2023-09-01 14:11:29,2023-10-01 14:11:29,2023-09-21 14:11:29,1722.05,paid
900898,377,INV-00900898,2023-04-20 08:33:53,2023-05-20 08:33:53,2023-05-13 08:33:53,3763.46,paid
900899,748,INV-00900899,2023-06-09 13:49:09,2023-07-09 13:49:09,2023-06-28 13:49:09,664.38,paid
900900,1180,INV-00900900,2023-01-14 15:40:42,2023-02-13 15:40:42,,4022.4,overdue
900901,1138,INV-00900901,2023-05-24 10:07:57,2023-06-23 10:07:57,2023-06-17 10:07:57,756.24,paid
900902,1651,INV-00900902,2023-12-27 17:34:12,2024-01-26 17:34:12,2024-01-01 17:34:12,4977.85,paid
900903,1740,INV-00900903,2023-02-12 05:10:35,2023-03-14 05:10:35,2023-02-23 05:10:35,3928.81,paid
900904,615,INV-00900904,2023-08-25 03:32:00,2023-09-24 03:32:00,,1998.03,issued
900905,1415,INV-00900905,2023-10-09 21:48:51,2023-11-08 21:48:51,2023-10-18 21:48:51,2387.93,paid
900906,1290,INV-00900906,2023-11-12 07:37:17,2023-12-12 07:37:17,2023-11-21 07:37:17,1811.2,paid
900907,1148,INV-00900907,2023-03-21 14:37:01,2023-04-20 14:37:01,2023-04-04 14:37:01,614.98,paid
900908,1777,INV-00900908,2023-01-18 01:57:06,2023-02-17 01:57:06,2023-02-06 01:57:06,3252.83,paid
900909,1103,INV-00900909,2023-10-03 13:38:16,2023-11-02 13:38:16,2023-10-25 13:38:16,2557.12,paid
900910,1587,INV-00900910,2023-05-17 21:08:43,2023-06-16 21:08:43,2023-05-27 21:08:43,2324.12,paid
900911,1960,INV-00900911,2023-10-18 17:53:56,2023-11-17 17:53:56,2023-10-29 17:53:56,2114.86,paid
900912,1255,INV-00900912,2023-03-14 09:15:46,2023-04-13 09:15:46,,404.77,issued
900913,704,INV-00900913,2023-09-06 12:35:12,2023-10-06 12:35:12,2023-09-16 12:35:12,3555.06,paid
900914,1240,INV-00900914,2023-02-04 09:36:07,2023-03-06 09:36:07,2023-02-19 09:36:07,3907.06,paid
900915,1923,INV-00900915,2023-06-29 02:37:52,2023-07-29 02:37:52,2023-07-14 02:37:52,2075.81,paid
900916,377,INV-00900916,2023-12-20 19:26:51,2024-01-19 19:26:51,2024-01-11 19:26:51,1265.72,paid
900917,1524,INV-00900917,2023-01-07 21:05:06,2023-02-06 21:05:06,2023-01-20 21:05:06,524.02,paid
900918,131,INV-00900918,2023-05-03 04:01:56,2023-06-02 04:01:56,2023-05-28 04:01:56,1991.09,paid
900919,1567,INV-00900919,2023-11-19 20:12:58,2023-12-19 20:12:58,2023-11-24 20:12:58,430.71,paid
900920,1908,INV-00900920,2023-06-15 12:44:11,2023-07-15 12:44:11,2023-07-09 12:44:11,1428.03,paid
900921,1284,INV-00900921,2023-10-28 19:13:14,2023-11-27 19:13:14,2023-11-03 19:13:14,152.57,paid
900922,1359,INV-00900922,2023-07-02 12:09:36,2023-08-01 12:09:36,,4875.16,overdue
900923,1108,INV-00900923,2023-08-14 04:01:42,2023-09-13 04:01:42,2023-09-06 04:01:42,2701.04,paid
900924,1211,INV-00900924,2023-03-01 07:22:40,2023-03-31 07:22:40,2023-03-22 07:22:40,4387.7,paid
900925,891,INV-00900925,2023-04-07 00:42:22,2023-05-07 00:42:22,2023-04-17 00:42:22,4545.53,paid
900926,987,INV-00900926,2023-03-30 15:43:50,2023-04-29 15:43:50,,1546.26,overdue
900927,845,INV-00900927,2023-08-20 18:19:50,2023-09-19 18:19:50,2023-08-21 18:19:50,2621.35,paid
900928,1553,INV-00900928,2023-10-23 11:28:47,2023-11-22 11:28:47,2023-11-10 11:28:47,51.5,paid
900929,1889,INV-00900929,2023-04-24 06:37:50,2023-05-24 06:37:50,2023-05-19 06:37:50,2157.87,paid
900930,600,INV-00900930,2023-03-01 15:34:55,2023-03-31 15:34:55,,950.97,overdue
900931,1807,INV-00900931,2023-03-19 08:05:08,2023-04-18 08:05:08,2023-03-25 08:05:08,3577.54,paid
900932,1323,INV-00900932,2023-06-15 10:13:28,2023-07-15 10:13:28,2023-06-18 10:13:28,2116.97,paid
900933,491,INV-00900933,2023-04-11 01:40:25,2023-05-11 01:40:25,,1430.54,overdue
900934,1522,INV-00900934,2023-04-03 14:12:45,2023-05-03 14:12:45,2023-04-06 14:12:45,920.21,paid
900935,594,INV-00900935,2023-11-05 00:48:42,2023-12-05 00:48:42,2023-11-20 00:48:42,1367.95,paid
900936,1276,INV-00900936,2023-04-24 17:09:47,2023-05-24 17:09:47,2023-04-29 17:09:47,257.66,paid
900937,1096,INV-00900937,2023-12-20 17:13:49,2024-01-19 17:13:49,,1353.28,overdue
900938,1465,INV-00900938,2023-05-21 23:42:05,2023-06-20 23:42:05,2023-05-26 23:42:05,83.48,paid
900939,445,INV-00900939,2023-07-09 08:41:58,2023-08-08 08:41:58,2023-07-25 08:41:58,4989.84,paid
900940,950,INV-00900940,2023-01-09 22:50:41,2023-02-08 22:50:41,2023-02-03 22:50:41,4758.7,paid
900941,115,INV-00900941,2023-08-17 09:42:45,2023-09-16 09:42:45,2023-09-02 09:42:45,916.2,paid
900942,1835,INV-00900942,2023-08-25 10:06:26,2023-09-24 10:06:26,,4873.25,issued
900943,1464,INV-00900943,2023-08-26 09:59:24,2023-09-25 09:59:24,,1243.34,overdue
900944,69,INV-00900944,2023-09-21 07:13:18,2023-10-21 07:13:18,2023-09-25 07:13:18,2610.48,paid
900945,427,INV-00900945,2023-05-03 09:49:57,2023-06-02 09:49:57,2023-05-13 09:49:57,4681.71,paid
900946,325,INV-00900946,2023-02-12 22:27:51,2023-03-14 22:27:51,2023-03-02 22:27:51,2609.42,paid
900947,519,INV-00900947,2023-04-29 00:45:08,2023-05-29 00:45:08,2023-05-11 00:45:08,4438.72,paid
900948,1769,INV-00900948,2023-01-24 16:04:15,2023-02-23 16:04:15,,3168.22,issued
900949,665,INV-00900949,2023-12-24 17:54:24,2024-01-23 17:54:24,,1985.08,issued
900950,498,INV-00900950,2023-12-27 22:28:16,2024-01-26 22:28:16,2024-01-19 22:28:16,2381.6,paid
900951,1222,INV-00900951,2023-10-13 10:28:41,2023-11-12 10:28:41,,796.92,issued
900952,188,INV-00900952,2023-01-14 01:28:33,2023-02-13 01:28:33,2023-02-08 01:28:33,3129.41,paid
900953,123,INV-00900953,2023-07-02 00:31:55,2023-08-01 00:31:55,2023-07-20 00:31:55,3959.42,paid
900954,258,INV-00900954,2023-04-26 15:31:43,2023-05-26 15:31:43,2023-05-14 15:31:43,3944.92,paid
900955,1550,INV-00900955,2023-07-07 08:01:37,2023-08-06 08:01:37,2023-07-08 08:01:37,3449.36,paid
900956,734,INV-00900956,2023-10-24 14:52:21,2023-11-23 14:52:21,,3536.06,overdue
900957,1145,INV-00900957,2023-08-03 04:14:23,2023-09-02 04:14:23,2023-08-10 04:14:23,2837.84,paid
900958,1114,INV-00900958,2023-07-06 12:12:55,2023-08-05 12:12:55,2023-07-15 12:12:55,4339.63,paid
900959,1227,INV-00900959,2023-03-23 18:09:44,2023-04-22 18:09:44,2023-03-28 18:09:44,2252.43,paid
900960,1679,INV-00900960,2023-08-19 04:16:51,2023-09-18 04:16:51,2023-08-20 04:16:51,3881.83,paid
900961,1037,INV-00900961,2023-06-20 17:14:42,2023-07-20 17:14:42,,3882.32,overdue
900962,490,INV-00900962,2023-07-20 21:41:38,2023-08-19 21:41:38,2023-08-07 21:41:38,4097.06,paid
900963,389,INV-00900963,2023-04-07 05:53:06,2023-05-07 05:53:06,,3069.07,issued
900964,661,INV-00900964,2023-06-05 00:39:56,2023-07-05 00:39:56,2023-06-09 00:39:56,2620.77,paid
900965,137,INV-00900965,2023-12-09 19:16:31,2024-01-08 19:16:31,2023-12-11 19:16:31,1018.37,paid
900966,995,INV-00900966,2023-09-24 20:24:17,2023-10-24 20:24:17,2023-10-15 20:24:17,4183.13,paid
900967,1348,INV-00900967,2023-04-25 04:51:20,2023-05-25 04:51:20,2023-05-14 04:51:20,1287.13,paid
900968,751,INV-00900968,2023-09-09 01:56:17,2023-10-09 01:56:17,2023-09-10 01:56:17,4651.75,paid
900969,428,INV-00900969,2023-01-30 06:06:31,2023-03-01 06:06:31,,2345.62,issued
900970,1309,INV-00900970,2023-11-30 10:51:33,2023-12-30 10:51:33,2023-12-14 10:51:33,4111.91,paid
900971,1627,INV-00900971,2023-01-03 21:52:39,2023-02-02 21:52:39,,2649.81,overdue
900972,1504,INV-00900972,2023-11-25 12:56:07,2023-12-25 12:56:07,2023-12-02 12:56:07,4803.33,paid
900973,199,INV-00900973,2023-11-10 15:35:21,2023-12-10 15:35:21,2023-11-17 15:35:21,973.67,paid
900974,1346,INV-00900974,2023-08-26 03:14:46,2023-09-25 03:14:46,2023-09-01 03:14:46,2796.53,paid
900975,1144,INV-00900975,2023-06-02 20:09:31,2023-07-02 20:09:31,,3375.72,overdue
900976,1439,INV-00900976,2023-01-25 08:27:03,2023-02-24 08:27:03,,3964.38,issued
900977,1127,INV-00900977,2023-06-09 05:37:29,2023-07-09 05:37:29,2023-06-15 05:37:29,2674.16,paid
900978,1229,INV-00900978,2023-05-19 11:10:21,2023-06-18 11:10:21,,4225.82,overdue
900979,845,INV-00900979,2023-02-10 08:19:22,2023-03-12 08:19:22,,3045.98,overdue
900980,1154,INV-00900980,2023-03-27 16:12:41,2023-04-26 16:12:41,2023-04-14 16:12:41,4631.47,paid
900981,521,INV-00900981,2023-06-30 07:31:43,2023-07-30 07:31:43,2023-07-13 07:31:43,10.98,paid
900982,71,INV-00900982,2023-08-08 02:18:33,2023-09-07 02:18:33,2023-08-13 02:18:33,4967.13,paid
900983,619,INV-00900983,2023-12-28 13:03:55,2024-01-27 13:03:55,,4280.04,issued
900984,45,INV-00900984,2023-01-12 13:57:10,2023-02-11 13:57:10,,480.49,issued
